Time [s],ECI X [km],ECI Y [km],ECI Y [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s],ECI X [km],ECI Y [km],ECI Z [km],ECI dX [km/s],ECI dY [km/s],ECI dZ [km/s],sigma1,sigma2,sigma3,Omega1 [rad/s],Omega2 [rad/s],Omega3 [rad/s]
14950,20065.10479,37424.33882,0,-2.700155797,1.447741792,0,0,0,-0.531208334,0,0,7.22E-05,20065.12252,37424.32966,0,-2.700174125,1.447706339,0,0,0,-0.531208334,0,0,0.00207215
14960,20038.09801,37438.80648,0,-2.701198936,1.445792873,0,0,0,-0.518225,0,0,7.22E-05,20038.11556,37438.79698,0,-2.701217943,1.44575778,0,0,0,-0.518225,0,0,0.00207215
14970,20011.0808,37453.25465,0,-2.702240676,1.443843188,0,0,0,-0.505377946,0,0,7.22E-05,20011.09816,37453.24481,0,-2.702260356,1.443808468,0,0,0,-0.505377946,0,0,0.00207215
14980,19984.05319,37467.68332,0,-2.703281016,1.441892738,0,0,0,-0.492662413,0,0,7.22E-05,19984.07035,37467.67314,0,-2.703301362,1.441858404,0,0,0,-0.492662413,0,0,0.00207215
14990,19957.01517,37482.09248,0,-2.704319957,1.439941525,0,0,0,-0.480073798,0,0,7.22E-05,19957.03214,37482.08197,0,-2.704340961,1.43990759,0,0,0,-0.480073798,0,0,0.00207215
15000,19929.96678,37496.48212,0,-2.705357497,1.43798955,0,0,0,-0.467607638,0,0,7.22E-05,19929.98354,37496.47129,0,-2.705379152,1.437956026,0,0,0,-0.467607638,0,0,0.00207215
15010,19902.90801,37510.85224,0,-2.706393638,1.436036814,0,0,0,-0.455259608,0,0,7.22E-05,19902.92456,37510.84109,0,-2.706415935,1.436003714,0,0,0,-0.455259608,0,0,0.00207215
15020,19875.83889,37525.20283,0,-2.707428378,1.434083318,0,0,0,-0.443025514,0,0,7.22E-05,19875.85523,37525.19137,0,-2.707451308,1.434050654,0,0,0,-0.443025514,0,0,0.00207215
15030,19848.75943,37539.53388,0,-2.708461717,1.432129064,0,0,0,-0.430901283,0,0,7.22E-05,19848.77554,37539.5221,0,-2.708485273,1.432096847,0,0,0,-0.430901283,0,0,0.00207215
15040,19821.66965,37553.84539,0,-2.709493654,1.430174052,0,0,0,-0.418882962,0,0,7.22E-05,19821.68553,37553.8333,0,-2.709517827,1.430142295,0,0,0,-0.418882962,0,0,0.00207215
15050,19794.56955,37568.13734,0,-2.710524191,1.428218283,0,0,0,-0.406966712,0,0,7.22E-05,19794.58519,37568.12495,0,-2.710548971,1.428186999,0,0,0,-0.406966712,0,0,0.00207215
15060,19767.45915,37582.40973,0,-2.711553325,1.42626176,0,0,0,-0.395148797,0,0,7.22E-05,19767.47455,37582.39704,0,-2.711578704,1.426230959,0,0,0,-0.395148797,0,0,0.00207215
15070,19740.33847,37596.66255,0,-2.712581057,1.424304483,0,0,0,-0.383425586,0,0,7.22E-05,19740.35362,37596.64956,0,-2.712607025,1.424274177,0,0,0,-0.383425586,0,0,0.00207215
15080,19713.20752,37610.89579,0,-2.713607387,1.422346453,0,0,0,-0.371793544,0,0,7.22E-05,19713.22242,37610.88252,0,-2.713633935,1.422316653,0,0,0,-0.371793544,0,0,0.00207215
15090,19686.06631,37625.10945,0,-2.714632314,1.420387671,0,0,0,-0.360249227,0,0,7.22E-05,19686.08095,37625.09589,0,-2.714659431,1.420358389,0,0,0,-0.360249227,0,0,0.00207215
15100,19658.91485,37639.30352,0,-2.715655838,1.41842814,0,0,0,-0.34878928,0,0,7.22E-05,19658.92923,37639.28968,0,-2.715683515,1.418399385,0,0,0,-0.34878928,0,0,0.00207215
15110,19631.75317,37653.47799,0,-2.716677959,1.416467859,0,0,0,-0.337410432,0,0,7.22E-05,19631.76728,37653.46388,0,-2.716706184,1.416439643,0,0,0,-0.337410432,0,0,0.00207215
15120,19604.58128,37667.63286,0,-2.717698676,1.41450683,0,0,0,-0.326109492,0,0,7.22E-05,19604.59511,37667.61847,0,-2.71772744,1.414479164,0,0,0,-0.326109492,0,0,0.00207215
15130,19577.39918,37681.76811,0,-2.718717989,1.412545055,0,0,0,-0.314883341,0,0,7.22E-05,19577.41274,37681.75346,0,-2.718747281,1.412517949,0,0,0,-0.314883341,0,0,0.00207215
15140,19550.2069,37695.88373,0,-2.719735897,1.410582534,0,0,0,-0.303728938,0,0,7.22E-05,19550.22017,37695.86883,0,-2.719765706,1.410555998,0,0,0,-0.303728938,0,0,0.00207215
15150,19523.00445,37709.97974,0,-2.720752401,1.40861927,0,0,0,-0.292643304,0,0,7.22E-05,19523.01743,37709.96458,0,-2.720782716,1.408593312,0,0,0,-0.292643304,0,0,0.00207215
15160,19495.79184,37724.0561,0,-2.721767499,1.406655262,0,0,0,-0.28162353,0,0,7.22E-05,19495.80452,37724.04069,0,-2.721798309,1.406629894,0,0,0,-0.28162353,0,0,0.00207215
15170,19468.56908,37738.11282,0,-2.722781193,1.404690513,0,0,0,-0.270666765,0,0,7.22E-05,19468.58147,37738.09717,0,-2.722812486,1.404665743,0,0,0,-0.270666765,0,0,0.00207215
15180,19441.3362,37752.14989,0,-2.72379348,1.402725023,0,0,0,-0.259770219,0,0,7.22E-05,19441.34828,37752.13401,0,-2.723825245,1.402700862,0,0,0,-0.259770219,0,0,0.00207215
15190,19414.09319,37766.1673,0,-2.724804361,1.400758794,0,0,0,-0.248931155,0,0,7.22E-05,19414.10497,37766.15119,0,-2.724836586,1.400735249,0,0,0,-0.248931155,0,0,0.00207215
15200,19386.84009,37780.16505,0,-2.725813836,1.398791827,0,0,0,-0.238146892,0,0,7.22E-05,19386.85155,37780.14871,0,-2.725846509,1.398768908,0,0,0,-0.238146892,0,0,0.00207215
15210,19359.5769,37794.14312,0,-2.726821904,1.396824124,0,0,0,-0.227414796,0,0,7.22E-05,19359.58804,37794.12656,0,-2.726855012,1.396801839,0,0,0,-0.227414796,0,0,0.00207215
15220,19332.30363,37808.10151,0,-2.727828565,1.394855685,0,0,0,-0.21673228,0,0,7.22E-05,19332.31445,37808.08474,0,-2.727862097,1.394834042,0,0,0,-0.21673228,0,0,0.00207215
15230,19305.02031,37822.04021,0,-2.728833818,1.392886512,0,0,0,-0.206096801,0,0,7.22E-05,19305.0308,37822.02324,0,-2.728867761,1.39286552,0,0,0,-0.206096801,0,0,0.00207215
15240,19277.72694,37835.95922,0,-2.729837663,1.390916606,0,0,0,-0.19550586,0,0,7.22E-05,19277.7371,37835.94205,0,-2.729872004,1.390896272,0,0,0,-0.19550586,0,0,0.00207215
15250,19250.42353,37849.85853,0,-2.7308401,1.388945968,0,0,0,-0.184956996,0,0,7.22E-05,19250.43337,37849.84116,0,-2.730874827,1.3889263,0,0,0,-0.184956996,0,0,0.00207215
15260,19223.11011,37863.73812,0,-2.731841128,1.386974601,0,0,0,-0.174447784,0,0,7.22E-05,19223.11961,37863.72058,0,-2.731876228,1.386955606,0,0,0,-0.174447784,0,0,0.00207215
15270,19195.78669,37877.598,0,-2.732840747,1.385002504,0,0,0,-0.163975835,0,0,7.22E-05,19195.79585,37877.58027,0,-2.732876207,1.384984189,0,0,0,-0.163975835,0,0,0.00207215
15280,19168.45328,37891.43816,0,-2.733838957,1.383029679,0,0,0,-0.153538791,0,0,7.22E-05,19168.46209,37891.42026,0,-2.733874763,1.383012051,0,0,0,-0.153538791,0,0,0.00207215
15290,19141.10989,37905.25858,0,-2.734835757,1.381056128,0,0,0,-0.143134325,0,0,7.22E-05,19141.11836,37905.24051,0,-2.734871896,1.381039193,0,0,0,-0.143134325,0,0,0.00207215
15300,19113.75654,37919.05927,0,-2.735831146,1.379081851,0,0,0,-0.132760138,0,0,7.22E-05,19113.76466,37919.04104,0,-2.735867605,1.379065617,0,0,0,-0.132760138,0,0,0.00207215
15310,19086.39325,37932.84021,0,-2.736825125,1.377106851,0,0,0,-0.122413956,0,0,7.22E-05,19086.40101,37932.82182,0,-2.73686189,1.377091322,0,0,0,-0.122413956,0,0,0.00207215
15320,19059.02002,37946.60139,0,-2.737817693,1.375131128,0,0,0,-0.112093531,0,0,7.22E-05,19059.02743,37946.58286,0,-2.73785475,1.375116311,0,0,0,-0.112093531,0,0,0.00207215
15330,19031.63687,37960.34282,0,-2.73880885,1.373154684,0,0,0,-0.101796634,0,0,7.22E-05,19031.64392,37960.32415,0,-2.738846186,1.373140584,0,0,0,-0.101796634,0,0,0.00207215
15340,19004.24382,37974.06447,0,-2.739798594,1.371177519,0,0,0,-0.091521058,0,0,7.22E-05,19004.25051,37974.04567,0,-2.739836195,1.371164142,0,0,0,-0.091521058,0,0,0.00207215
15350,18976.84088,37987.76635,0,-2.740786926,1.369199636,0,0,0,-0.081264612,0,0,7.22E-05,18976.8472,37987.74743,0,-2.740824778,1.369186986,0,0,0,-0.081264612,0,0,0.00207215
15360,18949.42806,38001.44845,0,-2.741773846,1.367221036,0,0,0,-0.071025123,0,0,7.22E-05,18949.43402,38001.42941,0,-2.741811934,1.367209117,0,0,0,-0.071025123,0,0,0.00207215
15370,18922.00538,38015.11076,0,-2.742759352,1.365241719,0,0,0,-0.060800432,0,0,7.22E-05,18922.01097,38015.09161,0,-2.742797663,1.365230537,0,0,0,-0.060800432,0,0,0.00207215
15380,18894.57285,38028.75328,0,-2.743743445,1.363261688,0,0,0,-0.05058839,0,0,7.22E-05,18894.57807,38028.73402,0,-2.743781965,1.363251246,0,0,0,-0.05058839,0,0,0.00207215
15390,18867.13048,38042.37599,0,-2.744726124,1.361280942,0,0,0,-0.040386863,0,0,7.22E-05,18867.13533,38042.35663,0,-2.744764838,1.361271246,0,0,0,-0.040386863,0,0,0.00207215
15400,18839.6783,38055.97889,0,-2.745707388,1.359299485,0,0,0,-0.030193721,0,0,7.22E-05,18839.68278,38055.95944,0,-2.745746282,1.359290537,0,0,0,-0.030193721,0,0,0.00207215
15410,18812.21631,38069.56197,0,-2.746687238,1.357317317,0,0,0,-0.020006843,0,0,7.22E-05,18812.22041,38069.54244,0,-2.746726296,1.35730912,0,0,0,-0.020006843,0,0,0.00207215
15420,18784.74453,38083.12522,0,-2.747665672,1.355334439,0,0,0,-0.009824115,0,0,7.22E-05,18784.74825,38083.10562,0,-2.747704881,1.355326996,0,0,0,-0.009824115,0,0,0.00207215
15430,18757.26298,38096.66865,0,-2.74864269,1.353350853,0,0,0,0.000356577,0,0,7.22E-05,18757.26632,38096.64898,0,-2.748682036,1.353344167,0,0,0,0.000356577,0,0,0.00207215
15440,18729.77166,38110.19223,0,-2.749618292,1.35136656,0,0,0,0.010537342,0,0,7.22E-05,18729.77462,38110.1725,0,-2.749657759,1.351360634,0,0,0,0.010537342,0,0,0.00207215
15450,18702.27059,38123.69597,0,-2.750592477,1.349381561,0,0,0,0.020720293,0,0,7.22E-05,18702.27317,38123.67619,0,-2.750632052,1.349376397,0,0,0,0.020720293,0,0,0.00207215
15460,18674.75978,38137.17986,0,-2.751565246,1.347395858,0,0,0,0.03090754,0,0,7.22E-05,18674.76198,38137.16003,0,-2.751604912,1.347391458,0,0,0,0.03090754,0,0,0.00207215
15470,18647.23926,38150.64389,0,-2.752536596,1.345409452,0,0,0,0.0411012,0,0,7.22E-05,18647.24108,38150.62401,0,-2.75257634,1.345405817,0,0,0,0.0411012,0,0,0.00207215
15480,18619.70903,38164.08804,0,-2.753506529,1.343422344,0,0,0,0.051303395,0,0,7.22E-05,18619.71046,38164.06814,0,-2.753546335,1.343419476,0,0,0,0.051303395,0,0,0.00207215
15490,18592.1691,38177.51233,0,-2.754475042,1.341434535,0,0,0,0.061516253,0,0,7.22E-05,18592.17015,38177.4924,0,-2.754514897,1.341432436,0,0,0,0.061516253,0,0,0.00207215
15500,18564.6195,38190.91673,0,-2.755442137,1.339446028,0,0,0,0.071741911,0,0,7.22E-05,18564.62017,38190.89679,0,-2.755482025,1.339444697,0,0,0,0.071741911,0,0,0.00207215
15510,18537.06024,38204.30124,0,-2.756407812,1.337456823,0,0,0,0.081982517,0,0,7.22E-05,18537.06052,38204.28129,0,-2.756447718,1.337456261,0,0,0,0.081982517,0,0,0.00207215
15520,18509.49132,38217.66586,0,-2.757372067,1.335466921,0,0,0,0.092240232,0,0,7.22E-05,18509.49122,38217.64591,0,-2.757411976,1.335467129,0,0,0,0.092240232,0,0,0.00207215
15530,18481.91277,38231.01058,0,-2.758334902,1.333476325,0,0,0,0.10251723,0,0,7.22E-05,18481.91228,38230.99063,0,-2.758374799,1.333477301,0,0,0,0.10251723,0,0,0.00207215
15540,18454.3246,38244.33539,0,-2.759296315,1.331485034,0,0,0,0.112815703,0,0,7.22E-05,18454.32373,38244.31545,0,-2.759336187,1.33148678,0,0,0,0.112815703,0,0,0.00207215
15550,18426.72682,38257.64028,0,-2.760256307,1.329493051,0,0,0,0.12313786,0,0,7.22E-05,18426.72556,38257.62037,0,-2.760296137,1.329495565,0,0,0,0.12313786,0,0,0.00207215
15560,18399.11945,38270.92525,0,-2.761214876,1.327500377,0,0,0,0.13348593,0,0,7.22E-05,18399.11781,38270.90536,0,-2.761254651,1.327503658,0,0,0,0.13348593,0,0,0.00207215
15570,18371.5025,38284.19029,0,-2.762172023,1.325507013,0,0,0,0.143862164,0,0,7.22E-05,18371.50048,38284.17044,0,-2.762211727,1.325511061,0,0,0,0.143862164,0,0,0.00207215
15580,18343.87599,38297.43539,0,-2.763127747,1.323512961,0,0,0,0.154268836,0,0,7.22E-05,18343.87358,38297.41558,0,-2.763167366,1.323517773,0,0,0,0.154268836,0,0,0.00207215
15590,18316.23992,38310.66055,0,-2.764082047,1.321518221,0,0,0,0.164708249,0,0,7.22E-05,18316.23713,38310.64079,0,-2.764121566,1.321523796,0,0,0,0.164708249,0,0,0.00207215
15600,18288.59432,38323.86576,0,-2.765034923,1.319522796,0,0,0,0.175182732,0,0,7.22E-05,18288.59115,38323.84605,0,-2.765074327,1.319529131,0,0,0,0.175182732,0,0,0.00207215
15610,18260.9392,38337.05101,0,-2.765986375,1.317526685,0,0,0,0.185694643,0,0,7.22E-05,18260.93565,38337.03137,0,-2.766025649,1.31753378,0,0,0,0.185694643,0,0,0.00207215
15620,18233.27457,38350.21629,0,-2.7669364,1.315529892,0,0,0,0.196246376,0,0,7.22E-05,18233.27064,38350.19673,0,-2.766975531,1.315537742,0,0,0,0.196246376,0,0,0.00207215
15630,18205.60045,38363.36161,0,-2.767885001,1.313532417,0,0,0,0.206840356,0,0,7.22E-05,18205.59615,38363.34212,0,-2.767923972,1.31354102,0,0,0,0.206840356,0,0,0.00207215
15640,18177.91685,38376.48695,0,-2.768832174,1.311534261,0,0,0,0.217479047,0,0,7.22E-05,18177.91217,38376.46755,0,-2.768870973,1.311543614,0,0,0,0.217479047,0,0,0.00207215
15650,18150.22378,38389.5923,0,-2.769777921,1.309535426,0,0,0,0.228164954,0,0,7.22E-05,18150.21873,38389.57299,0,-2.769816532,1.309545525,0,0,0,0.228164954,0,0,0.00207215
15660,18122.52126,38402.67766,0,-2.77072224,1.307535913,0,0,0,0.23890062,0,0,7.22E-05,18122.51584,38402.65845,0,-2.770760649,1.307546754,0,0,0,0.23890062,0,0,0.00207215
15670,18094.80931,38415.74302,0,-2.771665131,1.305535724,0,0,0,0.249688635,0,0,7.22E-05,18094.80352,38415.72393,0,-2.771703324,1.305547303,0,0,0,0.249688635,0,0,0.00207215
15680,18067.08794,38428.78838,0,-2.772606593,1.303534859,0,0,0,0.260531637,0,0,7.22E-05,18067.08178,38428.7694,0,-2.772644556,1.303547172,0,0,0,0.260531637,0,0,0.00207215
15690,18039.35716,38441.81373,0,-2.773546627,1.30153332,0,0,0,0.271432312,0,0,7.22E-05,18039.35064,38441.79487,0,-2.773584345,1.301546363,0,0,0,0.271432312,0,0,0.00207215
15700,18011.61698,38454.81905,0,-2.77448523,1.299531108,0,0,0,0.282393399,0,0,7.22E-05,18011.6101,38454.80032,0,-2.77452269,1.299544876,0,0,0,0.282393399,0,0,0.00207215
15710,17983.86743,38467.80436,0,-2.775422403,1.297528225,0,0,0,0.293417694,0,0,7.22E-05,17983.86019,38467.78576,0,-2.77545959,1.297542713,0,0,0,0.293417694,0,0,0.00207215
