ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Nnd_m3,Nmass_pct,Nmole_pct,Namw,Ond_m3,Omass_pct,Omole_pct,Oamw,
0.0,16.500,22.00,48.00,6068.300,6051.800,8.822,609.3,2.952e+06,2.546e+01,13.170,16.017,378.3,9.209e+06,0.321,14.983,609.3,2.952e+06,2.546e+01,0.0,2.496e+01,2.597e+01,2.670e+01,4.9,1.98,369.5,3.78,0.0,-2.0,2.0,4.9,-21.3,-1.2,-2.6,2.0,-24.0,0.8,4.8,2.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.5299e+26,1.914e+02,1.235e+00,43.440,0.9943,3.4063e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.2355e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,17.000,22.00,48.00,6068.800,6051.800,8.820,605.2,2.842e+06,2.468e+01,13.170,16.017,377.1,9.209e+06,0.309,15.483,605.2,2.842e+06,2.468e+01,0.0,2.420e+01,2.517e+01,2.573e+01,4.3,1.98,369.3,3.80,-0.0,-2.0,2.0,4.3,-22.0,-1.2,-2.7,1.9,-24.7,0.7,5.0,2.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.4214e+26,1.914e+02,1.235e+00,43.440,0.9942,3.3017e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1975e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,17.500,22.00,48.00,6069.300,6051.800,8.819,601.2,2.736e+06,2.392e+01,13.075,15.948,375.8,9.209e+06,0.297,15.872,601.2,2.736e+06,2.392e+01,0.0,2.345e+01,2.440e+01,2.485e+01,3.9,1.98,368.7,3.83,0.0,-2.0,2.0,3.9,-22.6,-1.2,-2.8,2.3,-25.4,1.1,5.1,2.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.3158e+26,1.914e+02,1.235e+00,43.440,0.9940,3.1997e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1605e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,18.000,22.00,48.00,6069.800,6051.800,8.818,597.1,2.633e+06,2.318e+01,13.075,15.948,374.6,9.209e+06,0.286,16.372,597.1,2.633e+06,2.318e+01,0.0,2.273e+01,2.364e+01,2.397e+01,3.4,1.98,368.4,3.85,0.0,-2.0,2.0,3.4,-23.2,-1.2,-4.0,1.9,-27.1,0.7,5.2,2.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.2135e+26,1.914e+02,1.235e+00,43.440,0.9939,3.1010e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.1247e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,18.500,22.00,48.00,6070.300,6051.800,8.816,593.2,2.533e+06,2.245e+01,12.905,15.592,373.4,9.209e+06,0.275,16.659,593.2,2.533e+06,2.245e+01,0.0,2.201e+01,2.290e+01,2.345e+01,4.4,1.98,365.3,3.88,-0.0,-2.0,2.0,4.4,-23.8,-1.2,-3.6,1.7,-27.4,0.5,5.3,2.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.1120e+26,1.914e+02,1.235e+00,43.440,0.9938,3.0031e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.0892e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,19.000,22.00,48.00,6070.800,6051.800,8.815,589.3,2.437e+06,2.174e+01,12.905,15.592,372.1,9.209e+06,0.265,17.159,589.3,2.437e+06,2.174e+01,0.0,2.131e+01,2.217e+01,2.268e+01,4.3,1.98,364.3,3.90,-0.0,-2.0,2.0,4.3,-24.4,-1.3,-2.2,1.9,-26.6,0.6,5.4,2.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,3.0138e+26,1.914e+02,1.236e+00,43.440,0.9937,2.9083e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.0548e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,19.500,22.00,48.00,6071.300,6051.800,8.813,585.0,2.342e+06,2.105e+01,12.656,15.598,370.8,9.209e+06,0.254,17.328,585.0,2.342e+06,2.105e+01,0.0,2.064e+01,2.147e+01,2.197e+01,4.4,1.98,363.0,3.93,-0.0,-2.0,2.0,4.4,-25.0,-1.3,-2.2,2.0,-27.2,0.8,5.5,2.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.9188e+26,1.914e+02,1.236e+00,43.440,0.9936,2.8166e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,1.0216e+25,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,20.000,22.00,48.00,6071.800,6051.800,8.812,580.7,2.252e+06,2.039e+01,12.656,15.598,369.5,9.209e+06,0.244,17.828,580.7,2.252e+06,2.039e+01,0.0,1.999e+01,2.080e+01,2.126e+01,4.2,1.98,361.9,3.95,0.0,-2.0,2.0,4.2,-25.7,-1.3,-3.9,1.4,-29.5,0.1,5.7,2.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.8267e+26,1.914e+02,1.236e+00,43.440,0.9935,2.7277e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.8934e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,20.500,22.00,48.00,6072.300,6051.800,8.810,576.5,2.164e+06,1.974e+01,12.590,15.424,368.2,9.209e+06,0.235,18.234,576.5,2.164e+06,1.974e+01,0.0,1.935e+01,2.013e+01,2.058e+01,4.3,1.98,360.6,3.98,0.0,-2.0,2.0,4.3,-26.3,-1.3,-3.2,1.0,-29.4,-0.3,5.8,2.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.7365e+26,1.914e+02,1.237e+00,43.440,0.9934,2.6407e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.5778e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,21.000,22.00,48.00,6072.800,6051.800,8.809,572.4,2.080e+06,1.911e+01,12.590,15.424,366.9,9.209e+06,0.226,18.734,572.4,2.080e+06,1.911e+01,0.0,1.874e+01,1.949e+01,1.991e+01,4.2,1.98,359.4,4.01,0.0,-2.0,2.0,4.2,-26.9,-1.3,-1.9,1.8,-28.8,0.6,5.9,3.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.6492e+26,1.914e+02,1.237e+00,43.440,0.9933,2.5565e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,9.2723e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,21.500,22.00,48.00,6073.300,6051.800,8.807,568.3,1.997e+06,1.848e+01,12.348,15.031,365.6,9.209e+06,0.217,18.875,568.3,1.997e+06,1.848e+01,0.0,1.812e+01,1.885e+01,1.926e+01,4.2,1.98,358.2,4.03,-0.0,-2.0,2.0,4.2,-27.5,-1.3,-4.7,2.2,-32.2,0.9,6.0,3.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.5626e+26,1.914e+02,1.237e+00,43.440,0.9932,2.4729e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.9689e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,22.000,22.00,48.00,6073.800,6051.800,8.806,564.3,1.918e+06,1.788e+01,12.348,15.031,364.3,9.209e+06,0.208,19.375,564.3,1.918e+06,1.788e+01,0.0,1.753e+01,1.824e+01,1.847e+01,3.3,1.98,358.4,4.06,0.0,-2.0,2.0,3.3,-28.1,-1.3,-4.6,2.1,-32.7,0.9,6.1,3.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.4787e+26,1.914e+02,1.237e+00,43.440,0.9931,2.3920e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.6755e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,22.500,22.00,48.00,6074.300,6051.800,8.804,560.1,1.840e+06,1.728e+01,12.107,14.776,363.0,9.209e+06,0.200,19.497,560.1,1.840e+06,1.728e+01,0.0,1.695e+01,1.763e+01,1.789e+01,3.5,1.98,356.8,4.09,-0.0,-2.0,2.0,3.5,-28.7,-1.3,-5.9,2.1,-34.7,0.9,6.3,3.1,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.3962e+26,1.914e+02,1.238e+00,43.440,0.9930,2.3124e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.3868e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,23.000,22.00,48.00,6074.800,6051.800,8.803,556.0,1.766e+06,1.671e+01,12.107,14.776,361.7,9.209e+06,0.192,19.997,556.0,1.766e+06,1.671e+01,0.0,1.638e+01,1.704e+01,1.730e+01,3.5,1.98,355.5,4.12,-0.0,-2.0,2.0,3.5,-29.4,-1.3,-6.5,2.3,-35.9,1.0,6.4,3.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.3165e+26,1.914e+02,1.238e+00,43.440,0.9930,2.2354e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,8.1078e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,23.500,22.00,48.00,6075.300,6051.800,8.802,551.8,1.694e+06,1.616e+01,12.054,14.825,360.4,9.209e+06,0.184,20.408,551.8,1.694e+06,1.616e+01,0.0,1.584e+01,1.648e+01,1.679e+01,3.9,1.98,353.4,4.15,-0.0,-2.0,2.0,3.9,-30.0,-1.3,-6.6,1.5,-36.6,0.2,6.5,3.2,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.2397e+26,1.914e+02,1.238e+00,43.440,0.9929,2.1613e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.8389e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,24.000,22.00,48.00,6075.800,6051.800,8.800,547.5,1.625e+06,1.562e+01,12.054,14.825,359.0,9.209e+06,0.176,20.908,547.5,1.625e+06,1.562e+01,0.0,1.531e+01,1.593e+01,1.635e+01,4.6,1.98,351.0,4.18,0.0,-2.0,2.0,4.6,-30.6,-1.3,-7.2,2.8,-37.8,1.5,6.6,3.3,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.1654e+26,1.914e+02,1.239e+00,43.440,0.9929,2.0896e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.5789e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,24.500,22.00,48.00,6076.300,6051.800,8.799,543.4,1.558e+06,1.509e+01,11.784,14.370,357.7,9.209e+06,0.169,20.940,543.4,1.558e+06,1.509e+01,0.0,1.479e+01,1.539e+01,1.570e+01,4.1,1.98,350.7,4.21,-0.0,-2.0,2.0,4.1,-31.2,-1.2,-8.5,3.8,-39.7,2.6,6.7,3.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0914e+26,1.914e+02,1.239e+00,43.440,0.9929,2.0182e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.3198e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,25.000,22.00,48.00,6076.800,6051.800,8.797,539.2,1.493e+06,1.457e+01,11.784,14.370,356.4,9.209e+06,0.162,21.440,539.2,1.493e+06,1.457e+01,0.0,1.428e+01,1.486e+01,1.523e+01,4.5,1.98,348.6,4.24,-0.0,-2.0,2.0,4.5,-31.8,-1.2,-5.9,3.7,-37.7,2.5,6.8,3.4,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,2.0198e+26,1.914e+02,1.240e+00,43.440,0.9929,1.9492e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,7.0695e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,25.500,22.00,48.00,6077.300,6051.800,8.796,535.0,1.430e+06,1.407e+01,11.679,14.362,355.1,9.209e+06,0.155,21.750,535.0,1.430e+06,1.407e+01,0.0,1.380e+01,1.435e+01,1.469e+01,4.4,1.98,347.5,4.27,-0.0,-2.0,2.0,4.4,-32.4,-1.2,-8.4,3.5,-40.8,2.3,7.0,3.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.9507e+26,1.914e+02,1.240e+00,43.440,0.9929,1.8825e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.8276e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,26.000,22.00,48.00,6077.800,6051.800,8.794,530.7,1.370e+06,1.359e+01,11.679,14.362,353.7,9.209e+06,0.149,22.250,530.7,1.370e+06,1.359e+01,0.0,1.332e+01,1.386e+01,1.409e+01,3.6,1.98,347.4,4.30,0.0,-2.0,2.0,3.6,-33.1,-1.2,-8.7,3.1,-41.8,1.9,7.1,3.5,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8840e+26,1.914e+02,1.241e+00,43.440,0.9928,1.8180e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.5940e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,26.500,22.00,48.00,6078.300,6051.800,8.793,526.5,1.312e+06,1.311e+01,11.411,13.951,352.4,9.209e+06,0.142,22.240,526.5,1.312e+06,1.311e+01,0.0,1.285e+01,1.337e+01,1.363e+01,3.9,1.98,345.6,4.33,0.0,-2.0,2.0,3.9,-33.7,-1.2,-9.8,3.2,-43.4,2.0,7.2,3.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.8177e+26,1.914e+02,1.241e+00,43.440,0.9928,1.7540e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.3618e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,27.000,22.00,48.00,6078.800,6051.800,8.791,522.3,1.255e+06,1.265e+01,11.411,13.951,351.0,9.209e+06,0.136,22.740,522.3,1.255e+06,1.265e+01,0.0,1.240e+01,1.290e+01,1.307e+01,3.3,1.98,345.3,4.36,0.0,-2.0,2.0,3.3,-34.3,-1.2,-8.2,3.2,-42.5,2.1,7.3,3.6,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.7537e+26,1.914e+02,1.241e+00,43.440,0.9928,1.6923e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,6.1379e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,27.500,22.00,48.00,6079.300,6051.800,8.790,518.0,1.201e+06,1.220e+01,11.298,13.869,349.6,9.209e+06,0.130,23.014,518.0,1.201e+06,1.220e+01,0.0,1.196e+01,1.245e+01,1.260e+01,3.3,1.98,344.0,4.40,0.0,-2.0,2.0,3.3,-34.9,-1.1,-8.4,3.7,-43.4,2.5,7.4,3.7,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6916e+26,1.914e+02,1.242e+00,43.440,0.9928,1.6324e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.9205e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,28.000,22.00,48.00,6079.800,6051.800,8.789,513.8,1.149e+06,1.177e+01,11.298,13.869,348.3,9.209e+06,0.125,23.514,513.8,1.149e+06,1.177e+01,0.0,1.154e+01,1.201e+01,1.217e+01,3.4,1.98,342.5,4.43,0.0,-2.0,2.0,3.4,-35.5,-1.1,-8.3,4.2,-43.8,3.0,7.5,3.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.6317e+26,1.914e+02,1.242e+00,43.440,0.9928,1.5746e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.7109e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,28.500,22.00,48.00,6080.300,6051.800,8.787,509.7,1.099e+06,1.134e+01,11.107,13.506,346.9,9.209e+06,0.119,23.617,509.7,1.099e+06,1.134e+01,0.0,1.112e+01,1.157e+01,1.173e+01,3.4,1.98,341.2,4.46,0.0,-2.0,2.0,3.4,-36.1,-1.1,-10.9,3.1,-47.0,2.0,7.7,3.8,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5724e+26,1.914e+02,1.243e+00,43.440,0.9928,1.5173e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.5033e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,29.000,22.00,48.00,6080.800,6051.800,8.786,505.6,1.050e+06,1.093e+01,11.107,13.506,345.6,9.209e+06,0.114,24.117,505.6,1.050e+06,1.093e+01,0.0,1.072e+01,1.115e+01,1.128e+01,3.2,1.98,340.2,4.50,0.0,-2.0,2.0,3.2,-36.8,-1.1,-11.0,1.4,-47.7,0.3,7.8,3.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.5152e+26,1.914e+02,1.243e+00,43.440,0.9929,1.4622e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.3033e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,29.500,22.00,48.00,6081.300,6051.800,8.784,501.3,1.003e+06,1.053e+01,10.942,13.507,344.2,9.209e+06,0.109,24.257,501.3,1.003e+06,1.053e+01,0.0,1.033e+01,1.074e+01,1.089e+01,3.4,1.98,338.5,4.53,-0.0,-2.0,2.0,3.4,-37.4,-1.0,-11.4,2.3,-48.7,1.2,7.9,3.9,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4602e+26,1.914e+02,1.243e+00,43.440,0.9929,1.4091e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,5.1106e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,30.000,22.00,48.00,6081.800,6051.800,8.783,496.9,9.585e+05,1.015e+01,10.942,13.507,342.7,9.209e+06,0.104,24.757,496.9,9.585e+05,1.015e+01,0.0,9.951e+00,1.035e+01,1.046e+01,3.1,1.98,337.5,4.57,-0.0,-2.0,2.0,3.1,-38.0,-1.0,-9.8,1.7,-47.8,0.7,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.4071e+26,1.914e+02,1.244e+00,43.440,0.9929,1.3579e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.9248e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,30.500,22.00,48.00,6082.300,6051.800,8.781,492.6,9.147e+05,9.771e+00,10.697,13.136,341.3,9.209e+06,0.099,24.704,492.6,9.147e+05,9.771e+00,0.0,9.579e+00,9.966e+00,1.009e+01,3.3,1.98,335.9,4.60,0.0,-2.0,2.0,3.3,-38.6,-1.0,-7.6,0.5,-46.2,-0.5,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3545e+26,1.914e+02,1.244e+00,43.440,0.9929,1.3071e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.7409e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,31.000,22.00,48.00,6082.800,6051.800,8.780,488.3,8.729e+05,9.406e+00,10.697,13.136,339.9,9.209e+06,0.095,25.204,488.3,8.729e+05,9.406e+00,0.0,9.222e+00,9.594e+00,9.654e+00,2.6,1.98,335.5,4.64,0.0,-2.0,2.0,2.6,-39.2,-0.9,-9.8,-0.3,-49.0,-1.3,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.3040e+26,1.914e+02,1.245e+00,43.440,0.9930,1.2583e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.5639e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,31.500,22.00,48.00,6083.300,6051.800,8.778,484.1,8.325e+05,9.048e+00,10.547,12.892,338.5,9.209e+06,0.090,25.349,484.1,8.325e+05,9.048e+00,0.0,8.870e+00,9.229e+00,9.295e+00,2.7,1.98,334.0,4.67,-0.0,-2.0,2.0,2.7,-39.8,-0.9,-11.7,0.8,-51.5,-0.1,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2544e+26,1.914e+02,1.245e+00,43.440,0.9930,1.2105e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.3902e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,32.000,22.00,48.00,6083.800,6051.800,8.777,479.9,7.940e+05,8.704e+00,10.547,12.892,337.2,9.209e+06,0.086,25.849,479.9,7.940e+05,8.704e+00,0.0,8.533e+00,8.878e+00,8.925e+00,2.5,1.98,333.0,4.71,-0.0,-2.0,2.0,2.5,-40.5,-0.9,-9.8,1.7,-50.3,0.9,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.2066e+26,1.914e+02,1.247e+00,43.440,0.9931,1.1644e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.2232e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
0.0,32.500,22.00,48.00,6084.300,6051.800,8.776,475.8,7.566e+05,8.366e+00,10.377,12.622,335.9,9.209e+06,0.082,25.934,475.8,7.566e+05,8.366e+00,0.0,8.202e+00,8.533e+00,8.573e+00,2.5,1.98,331.8,4.75,-0.0,-2.0,2.0,2.5,-41.1,-0.8,-6.7,-0.0,-47.8,-0.9,8.0,4.0,262.53,-2.62,56.59,11.43,26.01,5.86,0.72,10087200.0,1.1598e+26,1.914e+02,1.247e+00,43.440,0.9931,1.1192e+26,97.74,96.50,44.00,0.0000e+00,0.00,0.00,28.00,4.0592e+24,2.26,3.50,28.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,14.00,0.0000e+00,0.00,0.00,16.00,
