      Time    Hgtkm GeocenLat  Lon(East)   DensMean   PresMean    Tmean   EWmean   NSmean   DensPert   PresPert    Tpert   EWpert  NSpert SDden% SDprs% SDtemK SDuwnd SDvwnd SDwwnd Wpert SpdAvg  SpdStd SOSmean SOSpert Sev
      0.00  120.700  40.65710 -113.43830 1.7377e-008 2.2816e-003  424.12  -63.14   29.41 1.8276e-008 1.9532e-003  345.21  -77.72   13.14   7.88  18.13  88.67  57.06  48.48   6.69   9.59  90.80  47.06  428.74  386.81   0
      0.00  120.600  40.65710 -113.43830 1.7542e-008 2.2981e-003  423.29  -63.33   29.60 1.8524e-008 1.9376e-003  337.95  -80.16   14.34   7.88  18.15  88.61  56.99  48.35   6.68   7.99  90.92  46.97  428.27  382.67   0
      0.00  120.500  40.65710 -113.43830 1.7708e-008 2.3149e-003  422.48  -63.51   29.78 1.9143e-008 1.8481e-003  312.00  -84.96   15.80   7.88  18.18  88.56  56.92  48.22   6.67   7.96  91.04  46.89  427.80  367.64   0
      0.00  120.400  40.65710 -113.43830 1.7875e-008 2.3318e-003  421.68  -63.68   29.96 1.9508e-008 1.7973e-003  297.81  -90.24   12.30   7.89  18.20  88.51  56.85  48.09   6.66   8.33  91.15  46.80  427.35  359.14   0
      0.00  120.300  40.65710 -113.43830 1.8044e-008 2.3488e-003  420.91  -63.85   30.14 1.9444e-008 1.8522e-003  308.01  -97.55   17.27   7.89  18.23  88.46  56.79  47.96   6.66   7.00  91.25  46.71  426.90  365.19   0
      0.00  120.200  40.65710 -113.43830 1.8213e-008 2.3661e-003  420.15  -64.01   30.31 1.9559e-008 1.8892e-003  312.39 -101.83   23.50   7.89  18.25  88.42  56.72  47.83   6.65   7.71  91.35  46.63  426.46  367.73   0
      0.00  120.100  40.65710 -113.43830 1.8384e-008 2.3834e-003  419.40  -64.16   30.47 1.9679e-008 1.8879e-003  310.34  -99.90   23.76   7.90  18.28  88.38  56.65  47.70   6.64   7.19  91.45  46.54  426.03  366.48   0
      0.00  120.000  40.65710 -113.43830 1.8556e-008 2.4010e-003  418.68  -64.30   30.63 2.0078e-008 1.8628e-003  300.21 -111.64   26.69   7.90  18.30  88.34  56.58  47.57   6.63   6.53  91.54  46.46  425.61  360.40   0
      0.00  119.900  40.65710 -113.43830 1.8730e-008 2.4187e-003  417.96  -64.44   30.79 2.0392e-008 1.8328e-003  290.90 -120.03   27.22   7.94  18.27  87.93  56.46  47.71   6.62   5.33  91.68  46.45  425.20  354.73   0
      0.00  119.800  40.65710 -113.43830 1.8904e-008 2.4365e-003  417.26  -64.56   30.94 2.0561e-008 1.8563e-003  292.28 -121.37   29.30   7.98  18.25  87.52  56.33  47.85   6.62   6.43  91.82  46.45  424.79  355.52   0
      0.00  119.700  40.65710 -113.43830 1.9080e-008 2.4546e-003  416.57  -64.67   31.08 2.0575e-008 1.9146e-003  301.33 -128.02   28.66   8.03  18.22  87.11  56.21  47.99   6.61   7.89  91.94  46.45  424.38  360.94   0
