ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
0.0,42.000,22.00,48.00,70824.555,70782.555,23.702,114.7,1.212e+04,2.935e-02,17.435,16.185,763.0,1.000e+05,0.121,36.795,114.7,1.212e+04,2.935e-02,0.0,2.935e-02,2.935e-02,2.935e-02,0.0,0.00,763.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,43.000,22.00,48.00,70825.555,70782.555,23.702,111.9,1.145e+04,2.843e-02,17.837,-44.262,753.6,1.000e+05,0.114,38.656,111.9,1.145e+04,2.843e-02,0.0,2.843e-02,2.843e-02,2.843e-02,0.0,0.00,753.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,44.000,22.00,48.00,70826.555,70782.555,23.701,113.9,1.081e+04,2.637e-02,17.698,8.771,760.2,1.000e+05,0.108,39.372,113.9,1.081e+04,2.637e-02,0.0,2.637e-02,2.637e-02,2.637e-02,0.0,0.00,760.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,45.000,22.00,48.00,70827.555,70782.555,23.700,112.6,1.021e+04,2.518e-02,17.736,27.665,756.0,1.000e+05,0.102,40.471,112.6,1.021e+04,2.518e-02,0.0,2.518e-02,2.518e-02,2.518e-02,0.0,0.00,756.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,46.000,22.00,48.00,70828.555,70782.555,23.699,114.9,9.647e+03,2.334e-02,17.411,11.008,763.4,1.000e+05,0.096,40.716,114.9,9.647e+03,2.334e-02,0.0,2.334e-02,2.334e-02,2.334e-02,0.0,0.00,763.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.597e+03,1.410e+00,0.000,0.0000,
0.0,47.000,22.00,48.00,70829.555,70782.555,23.699,116.4,9.116e+03,2.176e-02,17.894,-20.019,768.5,1.000e+05,0.091,42.858,116.4,9.116e+03,2.176e-02,0.0,2.176e-02,2.176e-02,2.176e-02,0.0,0.00,768.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,48.000,22.00,48.00,70830.555,70782.555,23.698,117.2,8.618e+03,2.043e-02,18.295,-19.436,771.3,1.000e+05,0.086,44.846,117.2,8.618e+03,2.043e-02,0.0,2.043e-02,2.043e-02,2.043e-02,0.0,0.00,771.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,49.000,22.00,48.00,70831.555,70782.555,23.697,114.5,8.143e+03,1.977e-02,17.549,8.343,762.1,1.000e+05,0.081,44.014,114.5,8.143e+03,1.977e-02,0.0,1.977e-02,1.977e-02,1.977e-02,0.0,0.00,762.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,50.000,22.00,48.00,70832.555,70782.555,23.696,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,51.000,22.00,48.00,70833.555,70782.555,23.696,113.5,7.270e+03,1.779e-02,17.480,24.579,759.0,1.000e+05,0.073,45.821,113.5,7.270e+03,1.779e-02,0.0,1.779e-02,1.779e-02,1.779e-02,0.0,0.00,759.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,52.000,22.00,48.00,70834.555,70782.555,23.695,113.8,6.867e+03,1.676e-02,17.547,17.447,760.1,1.000e+05,0.069,47.000,113.8,6.867e+03,1.676e-02,0.0,1.676e-02,1.676e-02,1.676e-02,0.0,0.00,760.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,53.000,22.00,48.00,70835.555,70782.555,23.694,115.2,6.488e+03,1.565e-02,17.694,12.821,764.5,1.000e+05,0.065,48.396,115.2,6.488e+03,1.565e-02,0.0,1.565e-02,1.565e-02,1.565e-02,0.0,0.00,764.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,54.000,22.00,48.00,70836.555,70782.555,23.693,111.0,6.130e+03,1.535e-02,17.358,-9.535,750.4,1.000e+05,0.061,48.463,111.0,6.130e+03,1.535e-02,0.0,1.535e-02,1.535e-02,1.535e-02,0.0,0.00,750.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,55.000,22.00,48.00,70837.555,70782.555,23.693,113.2,5.785e+03,1.420e-02,17.501,-100.536,758.1,1.000e+05,0.058,49.876,113.2,5.785e+03,1.420e-02,0.0,1.420e-02,1.420e-02,1.420e-02,0.0,0.00,758.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,56.000,22.00,48.00,70838.555,70782.555,23.692,110.8,5.459e+03,1.369e-02,17.202,11.912,749.8,1.000e+05,0.055,50.022,110.8,5.459e+03,1.369e-02,0.0,1.369e-02,1.369e-02,1.369e-02,0.0,0.00,749.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,57.000,22.00,48.00,70839.555,70782.555,23.691,114.6,5.154e+03,1.249e-02,17.866,16.527,762.7,1.000e+05,0.052,52.979,114.6,5.154e+03,1.249e-02,0.0,1.249e-02,1.249e-02,1.249e-02,0.0,0.00,762.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,58.000,22.00,48.00,70840.555,70782.555,23.690,116.2,4.874e+03,1.166e-02,18.249,12.422,767.8,1.000e+05,0.049,55.138,116.2,4.874e+03,1.166e-02,0.0,1.166e-02,1.166e-02,1.166e-02,0.0,0.00,767.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,59.000,22.00,48.00,70841.555,70782.555,23.690,120.0,4.615e+03,1.069e-02,18.500,13.143,780.1,1.000e+05,0.046,56.904,120.0,4.615e+03,1.069e-02,0.0,1.069e-02,1.069e-02,1.069e-02,0.0,0.00,780.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,60.000,22.00,48.00,70842.555,70782.555,23.689,122.6,4.374e+03,9.916e-03,18.902,11.755,788.7,1.000e+05,0.044,59.153,122.6,4.374e+03,9.916e-03,0.0,9.916e-03,9.916e-03,9.916e-03,0.0,0.00,788.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,61.000,22.00,48.00,70843.555,70782.555,23.688,124.4,4.151e+03,9.277e-03,19.491,14.769,794.3,1.000e+05,0.042,62.017,124.4,4.151e+03,9.277e-03,0.0,9.277e-03,9.277e-03,9.277e-03,0.0,0.00,794.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,62.000,22.00,48.00,70844.555,70782.555,23.687,126.3,3.942e+03,8.676e-03,19.505,20.017,800.4,1.000e+05,0.039,63.068,126.3,3.942e+03,8.676e-03,0.0,8.676e-03,8.676e-03,8.676e-03,0.0,0.00,800.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,63.000,22.00,48.00,70845.555,70782.555,23.687,127.9,3.747e+03,8.142e-03,19.657,18.747,805.5,1.000e+05,0.037,64.559,127.9,3.747e+03,8.142e-03,0.0,8.142e-03,8.142e-03,8.142e-03,0.0,0.00,805.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,64.000,22.00,48.00,70846.555,70782.555,23.686,126.9,3.562e+03,7.801e-03,19.604,33.129,802.4,1.000e+05,0.036,65.373,126.9,3.562e+03,7.801e-03,0.0,7.801e-03,7.801e-03,7.801e-03,0.0,0.00,802.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,65.000,22.00,48.00,70847.555,70782.555,23.685,126.2,3.385e+03,7.456e-03,19.575,15.495,800.1,1.000e+05,0.034,66.277,126.2,3.385e+03,7.456e-03,0.0,7.456e-03,7.456e-03,7.456e-03,0.0,0.00,800.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,66.000,22.00,48.00,70848.555,70782.555,23.684,125.8,3.216e+03,7.106e-03,19.400,20.251,798.9,1.000e+05,0.032,66.677,125.8,3.216e+03,7.106e-03,0.0,7.106e-03,7.106e-03,7.106e-03,0.0,0.00,798.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,67.000,22.00,48.00,70849.555,70782.555,23.683,128.7,3.057e+03,6.602e-03,20.008,16.018,808.0,1.000e+05,0.031,69.785,128.7,3.057e+03,6.602e-03,0.0,6.602e-03,6.602e-03,6.602e-03,0.0,0.00,808.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,68.000,22.00,48.00,70850.555,70782.555,23.683,130.0,2.909e+03,6.216e-03,20.296,15.476,812.2,1.000e+05,0.029,71.797,130.0,2.909e+03,6.216e-03,0.0,6.216e-03,6.216e-03,6.216e-03,0.0,0.00,812.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,69.000,22.00,48.00,70851.555,70782.555,23.682,133.1,2.769e+03,5.778e-03,20.563,14.637,822.0,1.000e+05,0.028,73.753,133.1,2.769e+03,5.778e-03,0.0,5.778e-03,5.778e-03,5.778e-03,0.0,0.00,822.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,70.000,22.00,48.00,70852.555,70782.555,23.681,134.6,2.638e+03,5.450e-03,20.851,29.055,826.1,1.000e+05,0.026,75.797,134.6,2.638e+03,5.450e-03,0.0,5.450e-03,5.450e-03,5.450e-03,0.0,0.00,826.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,71.000,22.00,48.00,70853.555,70782.555,23.680,134.4,2.514e+03,5.198e-03,20.982,32.324,825.8,1.000e+05,0.025,77.283,134.4,2.514e+03,5.198e-03,0.0,5.198e-03,5.198e-03,5.198e-03,0.0,0.00,825.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,72.000,22.00,48.00,70854.555,70782.555,23.680,132.4,2.396e+03,5.025e-03,20.341,26.904,819.8,1.000e+05,0.024,75.905,132.4,2.396e+03,5.025e-03,0.0,5.025e-03,5.025e-03,5.025e-03,0.0,0.00,819.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,73.000,22.00,48.00,70855.555,70782.555,23.679,132.8,2.282e+03,4.776e-03,20.539,22.589,820.8,1.000e+05,0.023,77.643,132.8,2.282e+03,4.776e-03,0.0,4.776e-03,4.776e-03,4.776e-03,0.0,0.00,820.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.598e+03,1.410e+00,0.000,0.0000,
0.0,74.000,22.00,48.00,70856.555,70782.555,23.678,133.1,2.173e+03,4.536e-03,20.554,17.378,822.0,1.000e+05,0.022,78.700,133.1,2.173e+03,4.536e-03,0.0,4.536e-03,4.536e-03,4.536e-03,0.0,0.00,822.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,75.000,22.00,48.00,70857.555,70782.555,23.677,132.4,2.071e+03,4.346e-03,20.565,16.776,819.7,1.000e+05,0.021,79.735,132.4,2.071e+03,4.346e-03,0.0,4.346e-03,4.346e-03,4.346e-03,0.0,0.00,819.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,76.000,22.00,48.00,70858.555,70782.555,23.677,134.6,1.973e+03,4.073e-03,20.838,13.441,826.5,1.000e+05,0.020,81.800,134.6,1.973e+03,4.073e-03,0.0,4.073e-03,4.073e-03,4.073e-03,0.0,0.00,826.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,77.000,22.00,48.00,70859.555,70782.555,23.676,138.3,1.882e+03,3.782e-03,21.367,13.526,837.7,1.000e+05,0.019,84.889,138.3,1.882e+03,3.782e-03,0.0,3.782e-03,3.782e-03,3.782e-03,0.0,0.00,837.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,78.000,22.00,48.00,70860.555,70782.555,23.675,139.9,1.797e+03,3.569e-03,21.637,19.449,842.5,1.000e+05,0.018,86.964,139.9,1.797e+03,3.569e-03,0.0,3.569e-03,3.569e-03,3.569e-03,0.0,0.00,842.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,79.000,22.00,48.00,70861.555,70782.555,23.674,141.8,1.716e+03,3.361e-03,21.884,16.167,848.5,1.000e+05,0.017,88.961,141.8,1.716e+03,3.361e-03,0.0,3.361e-03,3.361e-03,3.361e-03,0.0,0.00,848.5,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,80.000,22.00,48.00,70862.555,70782.555,23.674,143.8,1.640e+03,3.169e-03,22.123,17.048,854.3,1.000e+05,0.016,90.931,143.8,1.640e+03,3.169e-03,0.0,3.169e-03,3.169e-03,3.169e-03,0.0,0.00,854.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,81.000,22.00,48.00,70863.555,70782.555,23.673,146.8,1.569e+03,2.969e-03,22.628,15.134,863.3,1.000e+05,0.016,94.009,146.8,1.569e+03,2.969e-03,0.0,2.969e-03,2.969e-03,2.969e-03,0.0,0.00,863.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.601e+03,1.410e+00,0.000,0.0000,
0.0,82.000,22.00,48.00,70864.555,70782.555,23.672,148.1,1.502e+03,2.817e-03,22.790,20.055,867.0,1.000e+05,0.015,95.684,148.1,1.502e+03,2.817e-03,0.0,2.817e-03,2.817e-03,2.817e-03,0.0,0.00,867.0,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,83.000,22.00,48.00,70865.555,70782.555,23.671,150.3,1.438e+03,2.659e-03,23.254,16.473,873.4,1.000e+05,0.014,98.639,150.3,1.438e+03,2.659e-03,0.0,2.659e-03,2.659e-03,2.659e-03,0.0,0.00,873.4,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,84.000,22.00,48.00,70866.555,70782.555,23.671,152.4,1.378e+03,2.514e-03,23.694,19.077,879.3,1.000e+05,0.014,101.514,152.4,1.378e+03,2.514e-03,0.0,2.514e-03,2.514e-03,2.514e-03,0.0,0.00,879.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,85.000,22.00,48.00,70867.555,70782.555,23.670,153.7,1.321e+03,2.389e-03,23.719,20.819,883.2,1.000e+05,0.013,102.623,153.7,1.321e+03,2.389e-03,0.0,2.389e-03,2.389e-03,2.389e-03,0.0,0.00,883.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,86.000,22.00,48.00,70868.555,70782.555,23.669,154.6,1.267e+03,2.277e-03,24.405,20.076,885.8,1.000e+05,0.013,106.616,154.6,1.267e+03,2.277e-03,0.0,2.277e-03,2.277e-03,2.277e-03,0.0,0.00,885.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,87.000,22.00,48.00,70869.555,70782.555,23.668,156.0,1.216e+03,2.166e-03,24.405,20.076,889.7,1.000e+05,0.012,107.616,156.0,1.216e+03,2.166e-03,0.0,2.166e-03,2.166e-03,2.166e-03,0.0,0.00,889.7,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,88.000,22.00,48.00,70870.555,70782.555,23.668,157.0,1.167e+03,2.064e-03,24.328,21.353,892.8,1.000e+05,0.012,108.278,157.0,1.167e+03,2.064e-03,0.0,2.064e-03,2.064e-03,2.064e-03,0.0,0.00,892.8,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,89.000,22.00,48.00,70871.555,70782.555,23.667,157.9,1.120e+03,1.971e-03,24.534,23.055,895.1,1.000e+05,0.011,110.199,157.9,1.120e+03,1.971e-03,0.0,1.971e-03,1.971e-03,1.971e-03,0.0,0.00,895.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,90.000,22.00,48.00,70872.555,70782.555,23.666,158.2,1.075e+03,1.887e-03,24.534,23.055,896.3,1.000e+05,0.011,111.199,158.2,1.075e+03,1.887e-03,0.0,1.887e-03,1.887e-03,1.887e-03,0.0,0.00,896.3,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,91.000,22.00,48.00,70873.555,70782.555,23.665,158.9,1.032e+03,1.805e-03,24.553,21.990,898.1,1.000e+05,0.010,112.285,158.9,1.032e+03,1.805e-03,0.0,1.805e-03,1.805e-03,1.805e-03,0.0,0.00,898.1,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
0.0,92.000,22.00,48.00,70874.555,70782.555,23.665,159.7,9.912e+02,1.725e-03,24.553,21.990,900.2,1.000e+05,0.010,113.285,159.7,9.912e+02,1.725e-03,0.0,1.725e-03,1.725e-03,1.725e-03,0.0,0.00,900.2,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,93.000,22.00,48.00,70875.555,70782.555,23.664,159.9,9.520e+02,1.654e-03,24.793,23.909,900.9,1.000e+05,0.010,115.395,159.9,9.520e+02,1.654e-03,0.0,1.654e-03,1.654e-03,1.654e-03,0.0,0.00,900.9,199.50,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
0.0,94.000,22.00,48.00,70876.555,70782.555,23.663,160.2,9.144e+02,1.586e-03,24.863,23.800,901.6,1.000e+05,0.009,116.722,160.2,9.144e+02,1.586e-03,0.0,1.586e-03,1.586e-03,1.586e-03,0.0,0.00,901.6,199.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,277.52,20.70,127.02,45.08,5.20,35733.2,0.0000e+00,3.600e+03,1.410e+00,0.000,0.0000,
